Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,16
2,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,24
3,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),abbab,29
4,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),aaaaa,21
5,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),aaaaa,11
6,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),abbab,31
7,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),aaaaa,12
8,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),aaaaa,11
9,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),abbab,23
10,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,21
11,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,22
12,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,19
13,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,18
14,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,15
15,(6;42),(5;45),(7;46),(6;50),(8;51),(5;42),(8;42),(4;47),(6;55),(4;49),(6;52),(5;46),(6;45),(4;45),(8;48),(2;53),(6;55),(6;43),(5;52),(6;56),(5;44),(3;41),(9;46),(7;45),(8;43),(5;37),(3;44),(4;36),(5;35),(3;40),(5;33),(5;39),(4;49),(5;39),(2;39),(4;34),(4;37),(6;38),(6;52),(3;41),(4;37),(7;38),(6;41),(5;45),(3;42),(4;38),(4;41),(2;35),(6;43),(7;41),(6;35),bbaaa,24
