Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),cbbba,8
2,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbaaa,22
3,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbbaa,13
4,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),aaaaa,20
5,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbaaa,10
6,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbaaa,18
7,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),cbbba,20
8,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbaab,22
9,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbaaa,24
10,(7;40),(7;43),(4;47),(7;51),(8;41),(8;37),(6;41),(6;58),(7;57),(9;40),(8;48),(6;46),(10;41),(6;38),(6;47),(7;45),(6;50),(6;46),(5;52),(6;41),(8;43),(9;48),(9;51),(6;48),(9;41),(10;30),(4;35),(7;34),(3;40),(4;41),(3;38),(7;33),(7;38),(6;44),(3;35),(4;37),(7;35),(8;47),(5;41),(3;34),(4;36),(6;50),(7;50),(2;41),(9;46),(3;42),(5;33),(7;44),(4;36),(5;36),(6;34),bbbaa,20
