Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,0
2,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,8
3,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,4
4,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,15
5,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,11
6,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,5
7,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,0
8,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,9
9,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,9
10,(0;15),(0;12),(0;15),(0;15),(0;12),(0;8),(0;14),(0;11),(0;21),(0;16),(0;11),(0;12),(0;10),(0;18),(0;14),(0;17),(0;11),(1;14),(0;10),(0;14),(0;14),(0;14),(0;14),(0;15),(0;20),(1;12),(0;12),(0;12),(0;10),(0;13),(0;15),(0;7),(0;13),(0;12),(0;12),(0;15),(0;13),(0;11),(0;14),(0;17),(0;9),(0;8),(0;10),(0;12),(0;13),(0;12),(0;12),(0;12),(0;12),(0;10),(0;15),bbbbb,0
