Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),aaaaa,73
2,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,22
3,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),bbbaa,23
4,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),ccaba,17
5,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,28
6,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),bbaaa,26
7,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,24
8,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),aaaaa,31
9,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),bbaba,25
10,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,21
11,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),dcbbb,31
12,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,20
13,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,28
14,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),bbaba,26
15,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,22
16,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,24
17,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),bbaab,32
18,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cbaab,19
19,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,27
20,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cdbbb,15
21,(21;54),(19;51),(19;56),(26;59),(18;54),(16;51),(26;56),(19;53),(21;57),(20;49),(24;56),(20;53),(22;57),(19;55),(15;57),(19;59),(22;62),(23;67),(20;57),(20;56),(16;64),(21;58),(20;51),(16;72),(18;64),(16;64),(12;44),(15;47),(15;44),(11;42),(14;44),(18;47),(19;48),(12;46),(16;46),(9;46),(18;55),(21;47),(15;52),(18;47),(13;48),(17;48),(14;52),(17;50),(11;46),(22;46),(13;55),(16;46),(18;46),(23;45),(12;57),cbabb,33
