Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bcbab,21
2,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,24
3,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,30
4,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,20
5,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),abbab,22
6,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bcbab,27
7,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,20
8,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,4
9,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),aaaaa,25
10,(1;40),(1;51),(1;50),(1;48),(0;47),(2;44),(2;48),(1;44),(1;44),(1;49),(2;49),(1;41),(1;47),(0;45),(3;56),(0;53),(3;62),(1;60),(2;49),(2;44),(1;50),(3;46),(3;42),(2;52),(1;63),(2;51),(1;43),(0;32),(0;34),(0;33),(2;48),(0;34),(2;39),(1;39),(2;36),(0;38),(1;36),(0;35),(1;36),(2;39),(1;36),(1;36),(2;40),(1;43),(1;43),(3;38),(1;42),(0;44),(1;34),(3;52),(2;43),bbaaa,4
