Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,27
2,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,30
3,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,24
4,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,20
5,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,19
6,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,21
7,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,25
8,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,16
9,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,24
10,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,13
11,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,18
12,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,45
13,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,15
14,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,24
15,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,24
16,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,24
17,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,7
18,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,20
19,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,26
20,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,26
21,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,33
22,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,22
23,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,29
24,(16;49),(14;48),(12;50),(11;46),(14;54),(15;52),(15;52),(13;45),(14;56),(18;48),(14;56),(17;53),(16;61),(17;52),(19;57),(16;52),(20;51),(12;53),(14;49),(15;56),(18;61),(16;44),(15;50),(16;51),(17;46),(7;49),(9;44),(11;38),(9;39),(9;40),(14;39),(13;40),(10;43),(8;39),(10;38),(14;40),(11;55),(14;43),(17;44),(14;42),(10;41),(13;47),(13;48),(9;39),(17;42),(13;44),(17;50),(12;46),(11;45),(13;38),(18;40),bbaaa,17
25,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),bbaaa,8
26,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),bbaaa,7
27,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),aaaaa,11
28,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),aaaaa,14
29,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),bbaaa,11
30,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),aaaaa,16
31,(1;16),(0;19),(1;15),(0;21),(2;16),(2;21),(1;16),(0;21),(1;16),(1;21),(0;18),(0;17),(0;16),(2;16),(3;20),(0;17),(1;18),(1;16),(1;16),(0;22),(0;16),(1;18),(0;20),(2;19),(0;25),(2;20),(2;14),(2;17),(0;13),(2;13),(1;16),(3;16),(2;15),(1;14),(2;17),(0;15),(1;11),(1;14),(1;15),(1;17),(1;14),(2;15),(0;15),(0;14),(4;16),(1;15),(1;16),(1;15),(2;15),(3;17),(3;17),aaaaa,13
