Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
1,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),bbaaa,8
2,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),bbbaa,22
3,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),bbaaa,9
4,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),aaaaa,19
5,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),bbbaa,9
6,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),aaaaa,37
7,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),bbaaa,20
8,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),aaaaa,10
9,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),aaaaa,11
10,(5;26),(3;26),(6;19),(6;24),(3;23),(5;24),(4;27),(9;26),(5;22),(9;23),(5;24),(8;25),(8;20),(4;29),(7;20),(5;21),(5;20),(5;32),(6;23),(6;27),(7;25),(8;24),(9;29),(6;28),(6;27),(5;31),(6;23),(4;17),(5;20),(2;18),(4;18),(3;18),(5;21),(3;20),(2;20),(4;22),(8;18),(4;21),(2;16),(4;17),(6;22),(2;19),(4;23),(4;18),(6;21),(3;21),(6;25),(4;21),(5;26),(7;26),(5;26),aaaaa,10
